time,altitude,velocity,acceleration,mass
12.266666666666666,1344.7890032505752,33.877559886523684,-10.596010188045074,8.831179404553303
12.333333333333334,1347.0475072430102,33.17115920732068,-10.565182252567453,8.831179404553303
12.4,1349.2589178568314,32.46681372381618,-10.535072120110955,8.831179404553303
12.466666666666667,1351.423372105086,31.76447558247545,-10.505671375021775,8.831179404553303
12.533333333333333,1353.5410038105842,31.06409749080733,-10.476971826309745,8.831179404553303
12.6,1355.6119436433048,30.36563270238668,-10.44896550262407,8.831179404553303
12.666666666666666,1357.6363191567973,29.669035002211743,-10.42164464739233,8.831179404553303
12.733333333333333,1359.6142548236114,28.974258692385586,-10.395001714117406,8.831179404553303
12.8,1361.5458720697704,28.281258578111093,-10.369029361827208,8.831179404553303
12.866666666666667,1363.431289308311,27.589989953989278,-10.34372045067228,8.831179404553303
12.933333333333334,1365.2706219719103,26.900408590611125,-10.31906803766654,8.831179404553303
13.0,1367.0639825446176,26.212470721433355,-10.295065372566636,8.831179404553303
13.066666666666666,1368.8114805927132,25.526133029928914,-10.271705893885523,8.831179404553303
13.133333333333333,1370.5132227947086,24.84135263700321,-10.248983225036083,8.831179404553303
13.2,1372.1693129705088,24.15808708866747,-10.226891170600773,8.831179404553303
13.266666666666666,1373.7798521097534,23.476294343960753,-10.205423712723398,8.831179404553303
13.333333333333334,1375.3449383993507,22.795932763112525,-10.184575007619314,8.831179404553303
13.4,1376.8646672502248,22.116961095937903,-10.16433938220046,8.831179404553303
13.466666666666667,1378.3391313232873,21.439338470457873,-10.144711330811823,8.831179404553303
13.533333333333333,1379.7684205546511,20.763024381737086,-10.125685512075993,8.831179404553303
13.6,1381.1526221801003,20.08797868093202,-10.107256745842642,8.831179404553303
13.666666666666666,1382.4918207588291,19.41416156454251,-10.089420010239904,8.831179404553303
13.733333333333333,1383.7860981964652,18.74153356385985,-10.072170438824688,8.831179404553303
13.799999999999999,1385.035533767389,18.070055534604872,-10.055503317829126,8.831179404553303
13.866666666666667,1386.2402041363628,17.399688646749595,-10.039414083500446,8.831179404553303
13.933333333333334,1387.4001833794794,16.730394374516234,-10.023898319531657,8.831179404553303
14.0,1388.5155430044472,16.062134486547457,-10.008951754580558,8.831179404553303
14.066666666666666,1389.586351970217,15.394871036242087,-9.994570259874653,8.831179404553303
14.133333333333333,1390.6126767059666,14.728566352250443,-9.98074984689967,8.831179404553303
14.2,1391.59458112945,14.063183029123799,-9.967486665169472,8.831179404553303
14.266666666666666,1392.532126664725,13.3986839181125,-9.954777000075206,8.831179404553303
14.333333333333334,1393.4253722592657,12.735032118107487,-9.942617270811663,8.831179404553303
14.4,1394.2743744004729,12.072190966720044,-9.931004028378867,8.831179404553303
14.466666666666667,1395.0791871315876,11.410124031494785,-9.919933953657011,8.831179404553303
14.533333333333333,1395.8398620670205,10.748795101250984,-9.909403855552936,8.831179404553303
14.6,1396.556448407104,10.088168177547455,-9.899410669216378,8.831179404553303
14.666666666666666,1397.2289929522738,9.428207466266363,-9.889951454324358,8.831179404553303
14.733333333333333,1397.8575401166916,8.768877369311406,-9.881023393432068,8.831179404553303
14.799999999999999,1398.4421319413123,8.110142476415936,-9.872623790388756,8.831179404553303
14.866666666666667,1398.9828081064065,7.451967557056685,-9.864750068817093,8.831179404553303
14.933333333333334,1399.4796059435437,6.794317552468879,-9.857399770654654,8.831179404553303
15.0,1399.9325604470416,6.137157567758569,-9.850570554756114,8.831179404553303
15.066666666666666,1400.341704284892,5.480452864108162,-9.844260195554902,8.831179404553303
15.133333333333333,1400.707067809166,4.824168851071168,-9.838466581783045,8.831179404553303
15.2,1401.028679065904,4.168271078952299,-9.833187715248023,8.831179404553303
15.266666666666666,1401.306563804501,3.5127252312690973,-9.828421709665509,8.831179404553303
15.333333333333334,1401.5407454865856,2.8574971172913965,-9.824166789546892,8.831179404553303
15.4,1401.731245294405,2.202552664654937,-9.820421289140562,8.831179404553303
15.466666666666667,1401.8780821387154,1.5478579120455662,-9.817183651425959,8.831179404553303
15.533333333333333,1401.981272666185,0.8933790019505023,-9.814452427159448,8.831179404553303
15.6,1402.040831266315,0.23908217347320582,-9.812226273971135,8.831179404553303
15.666666666666666,1402.05677007788,-0.41506624479153653,-9.810503955511738,8.831179404553303
15.733333333333333,1402.029098994894,-1.0690998418256523,-9.81,8.831179404553303
15.799999999999999,1401.9578256721056,-1.7230998418256522,-9.81,8.831179404553303
15.866666666666667,1401.8429523493173,-2.377099841825652,-9.81,8.831179404553303
15.933333333333334,1401.684479026529,-3.031099841825652,-9.81,8.831179404553303
16.0,1401.4824057037406,-3.685099841825652,-9.81,8.831179404553303
16.066666666666666,1401.2367323809522,-4.339099841825652,-9.81,8.831179404553303
16.133333333333333,1400.9474590581638,-4.993099841825652,-9.81,8.831179404553303
16.2,1400.6145857353754,-5.647099841825652,-9.81,8.831179404553303
16.266666666666666,1400.238112412587,-6.301099841825652,-9.81,8.831179404553303
16.333333333333332,1399.8180390897987,-6.9550998418256516,-9.81,8.831179404553303
16.4,1399.3543657670104,-7.6090998418256515,-9.81,8.831179404553303
16.466666666666665,1398.847092444222,-8.263099841825651,-9.81,8.831179404553303
16.53333333333333,1398.2962191214335,-8.917099841825651,-9.81,8.831179404553303
16.6,1397.701745798645,-9.571099841825651,-9.81,8.831179404553303
16.666666666666668,1397.0636724758567,-10.225099841825651,-9.81,8.831179404553303
16.733333333333334,1396.3819991530684,-10.879099841825651,-9.81,8.831179404553303
16.8,1395.65672583028,-11.533099841825651,-9.81,8.831179404553303
16.866666666666667,1394.8878525074917,-12.18709984182565,-9.81,8.831179404553303
16.933333333333334,1394.0753791847035,-12.84109984182565,-9.81,8.831179404553303
17.0,1393.219305861915,-13.49509984182565,-9.81,8.831179404553303
17.066666666666666,1392.3196325391266,-14.14909984182565,-9.81,8.831179404553303
17.133333333333333,1391.3763592163382,-14.80309984182565,-9.81,8.831179404553303
17.2,1390.3894858935498,-15.45709984182565,-9.81,8.831179404553303
17.266666666666666,1389.3590125707615,-16.111099841825652,-9.81,8.831179404553303
17.333333333333332,1388.2849392479732,-16.765099841825652,-9.81,8.831179404553303
17.4,1387.167265925185,-17.419099841825652,-9.81,8.831179404553303
17.466666666666665,1386.0059926023964,-18.073099841825652,-9.81,8.831179404553303
17.53333333333333,1384.801119279608,-18.727099841825652,-9.81,8.831179404553303
17.6,1383.5526459568196,-19.38109984182565,-9.81,8.831179404553303
17.666666666666668,1382.2605726340312,-20.03509984182565,-9.81,8.831179404553303
17.733333333333334,1380.9248993112428,-20.68909984182565,-9.81,8.831179404553303
17.8,1379.5456259884545,-21.34309984182565,-9.81,8.831179404553303
17.866666666666667,1378.1227526656662,-21.99709984182565,-9.81,8.831179404553303
17.933333333333334,1376.6562793428777,-22.65109984182565,-9.81,8.831179404553303
18.0,1375.1462060200893,-23.30509984182565,-9.81,8.831179404553303
18.066666666666666,1373.5925326973008,-23.95909984182565,-9.81,8.831179404553303
18.133333333333333,1371.9952593745124,-24.61309984182565,-9.81,8.831179404553303
18.2,1370.354386051724,-25.26709984182565,-9.81,8.831179404553303
18.266666666666666,1368.6699127289357,-25.92109984182565,-9.81,8.831179404553303
18.333333333333332,1366.9418394061474,-26.57509984182565,-9.81,8.831179404553303
18.4,1365.1701660833592,-27.22909984182565,-9.81,8.831179404553303
18.466666666666665,1363.3548927605707,-27.88309984182565,-9.81,8.831179404553303
18.53333333333333,1361.4960194377823,-28.53709984182565,-9.81,8.831179404553303
18.6,1359.5935461149938,-29.19109984182565,-9.81,8.831179404553303
18.666666666666668,1357.6474727922055,-29.84509984182565,-9.81,8.831179404553303
18.733333333333334,1355.6577994694171,-30.49909984182565,-9.81,8.831179404553303
18.8,1353.6245261466288,-31.15309984182565,-9.81,8.831179404553303
18.866666666666667,1351.5476528238405,-31.80709984182565,-9.81,8.831179404553303
18.933333333333334,1349.427179501052,-32.46109984182565,-9.81,8.831179404553303
19.0,1347.2631061782636,-33.11509984182565,-9.81,8.831179404553303
19.066666666666666,1345.0554328554751,-33.76909984182566,-9.81,8.831179404553303
19.133333333333333,1342.8041595326868,-34.42309984182566,-9.81,8.831179404553303
19.2,1340.5092862098984,-35.077099841825664,-9.81,8.831179404553303
19.266666666666666,1338.17081288711,-35.73109984182567,-9.81,8.831179404553303
19.333333333333332,1335.7887395643218,-36.38509984182567,-9.81,8.831179404553303
19.4,1333.3630662415335,-37.039099841825674,-9.81,8.831179404553303
19.466666666666665,1330.893792918745,-37.69309984182568,-9.81,8.831179404553303
19.53333333333333,1328.3809195959566,-38.34709984182568,-9.81,8.831179404553303
19.6,1325.8244462731682,-39.001099841825685,-9.81,8.831179404553303
19.666666666666668,1323.2243729503798,-39.65509984182569,-9.81,8.831179404553303
19.733333333333334,1320.5806996275915,-40.30909984182569,-9.81,8.831179404553303
19.8,1317.8934263048031,-40.963099841825695,-9.81,8.831179404553303
19.866666666666667,1315.1625529820149,-41.6170998418257,-9.81,8.831179404553303
19.933333333333334,1312.3880796592264,-42.2710998418257,-9.81,8.831179404553303
20.0,1309.570006336438,-42.925099841825705,-9.81,8.831179404553303
20.066666666666666,1306.7083330136495,-43.57909984182571,-9.81,8.831179404553303
20.133333333333333,1303.8030596908611,-44.23309984182571,-9.81,8.831179404553303
20.2,1300.8541863680728,-44.887099841825716,-9.81,8.831179404553303
20.266666666666666,1297.8617130452844,-45.54109984182572,-9.81,8.831179404553303
20.333333333333332,1294.8256397224961,-46.19509984182572,-9.81,8.831179404553303
20.4,1291.7459663997076,-46.849099841825726,-9.81,8.831179404553303
20.466666666666665,1288.6226930769192,-47.50309984182573,-9.81,8.831179404553303
20.53333333333333,1285.4558197541307,-48.15709984182573,-9.81,8.831179404553303
20.6,1282.2453464313423,-48.81109984182574,-9.81,8.831179404553303
